,UserName,RetweetCount,Timestamp,Text_clean,CriminalityRelated
296,Mossos,106,2023-04-29T18:20:42.000Z,avui hem tingut una trobada sorpresa a montserrat   stevenspielberg ha pujat al monestir de visita i s ha topat amb la caminada  femelcamialteucostat no ha pogut evitar fer se una foto amb la samarreta,0
297,Mossos,9,2023-04-29T17:01:57.000Z,patrulem per garantir la seguretat durant les   feriabrilcat  recorda que es tracta d una zona amb aglomeracions  tingues cura de les teves pertinences gaudeix d unes fires segures si ens necessites  truca al   112,0
298,Mossos,8,2023-04-29T14:22:00.000Z,si ets victima de  violenciamasclista  denuncia  rebras l assessorament i acompanyament que necessitis dels nostres agents i t informarem dels serveis que tens a la teva disposicio  ,0
299,Mossos,3,2023-04-29T12:05:13.000Z,vols fer un suggeriment  agraiment o queixa    a partir d ara tambe ho podras fer amb l appmossos disponible per a android i ios   ,0
300,Mossos,13,2023-04-29T09:35:47.000Z, els mes petits esperen amb ganes el seu partit    anima i dona suport sense cap insult  respectant a rivals i a arbitres   no ho espatllis  guanyem amb respecte i formem amb valors    jojugonet   fcf_cat,0
301,Mossos,28,2023-04-29T08:52:28.000Z,detenim in fraganti set multireincidents que es feien passar per estudiants per furtar ordinadors i mobils en campus universitaris de barcelona havien sostret una motxilla d una estudiant que gracies a l actuacio policial la va poder recuperar  ,1
302,Mossos,2,2023-04-29T08:52:28.000Z,es barrejaven entre els estudiants de la universitat per no aixecar sospites mentre vigilaven l entorn s intercanviaven la roba abans i despres d actuar per crear confusio i no ser reconeguts actuaven en parella i tenien un cotxe per assegurar la fugida,0
303,Mossos,2,2023-04-29T07:28:27.000Z,en directe comencem l xi caminada solidaria manresa   montserrat de fem el cami al teu costat anims  caminants ,0
304,Mossos,4,2023-04-29T06:10:37.000Z,a punt per comencar l xi caminada solidaria fem el cami al teu costat per lluitar contra el cancer un any mes  la seguirem de molt a prop per posar el nostre granet de sorra a les 9 hores podreu veure la sortida en directe al nostre canal de facebook   mossoscat   mossossolidaris,0
305,Mossos,9,2023-04-28T18:25:11.000Z,activem el dispositiu de seguretat per al concert de   springsteen  a l estadiolimpic hi participem amb diferents unitats per tal que es desenvolupi sense incidencies reforcem el dispositiu amb drons  ,0
306,Mossos,7,2023-04-28T16:17:52.000Z,t han robat alguna joia i vols saber si l hem recuperada    amb l appmossos podras consultar els objectes recuperats en dispositius policials d investigacio   ,0
307,Mossos,12,2023-04-28T14:05:18.000Z,contra la violencia sexual cal actuar abans no sigui massa tard si veus que algu pateix una agressio o esta a punt de ser ne victima  atura ho si pots contacta immediatament amb el   112  o avisa el personal de seguretat si et trobes en un local d oci  sialconsentiment,0
308,Mossos,5,2023-04-28T11:56:07.000Z,les ciberestafes mes habituals son   phishing  a traves d un correu electronic  smishing  a traves d un sms  vishing  a traves d una trucada telefonica en tots els casos l objectiu es aconseguir dades personals per poder estafar  te    stopestafes,0
309,Mossos,9,2023-04-28T10:30:22.000Z,juntament amb   policiadesalt  detenim tres homes i desarticulem un punt de venda de drogues durant l actuacio intervenim    cocaina  haixix i marihuana 5.036 euros 4 telefons mobils 1 esprai pebre 2 espases tipus catana 4 armes prohibides,1
310,Mossos,28,2023-04-28T08:26:06.000Z,els gei localitzen i detenen amb drons un lladre que va fugir pels terrats en un operatiu d investigacio criminal per a detenir els autors d un doble assalt comes a barcelona  amb la camera termica es va fer seguiment dels seus moviments fins a la detencio  ,1
311,Mossos,5,2023-04-28T08:41:34.000Z,van abordar el conserge d una finca de sarria  sant gervasi i apuntant lo al cap amb una arma de foc  el van lligar  altres membres del grup intimidaven amb una pistola un vei a qui van robar li diners i joies valorades en mes de mig milio d euros,1
312,Mossos,1,2023-04-28T08:43:12.000Z,des del dia 15 de desembre  vam activar un dispositiu de prevencio de robatoris amb forca a interior de domicili en aquest districte amb un balanc fins a dia d avui de 28 detencions,0
313,Mossos,29,2023-04-28T06:08:07.000Z,tolerancia 0 davant l assetjament escolar si n ets testimoni  no callis i  posicionat  ajuda la victima i explica ho al professorat  stopbullying,0
314,Mossos,10,2023-04-27T19:25:13.000Z,existeix un protocol de seguretat contra les violencies sexuals en entorns d oci si detectes que una noia necessita ajuda  alerta rapidament al personal de seguretat ells faran la primera intervencio i ens avisaran  sialconsentiment,0
315,Mossos,5,2023-04-27T16:52:20.000Z,despleguem un dispositiu de seguretat per la semifinal  uwcl entre   fcbfemeni  i   chelseafcw  al   spotify  camp nou  hi participem amb diferents unitats per tal que l esdeveniment es desenvolupi sense incidencies gaudeix del partit amb civisme i respecta  barcachelsea  jojugonet,0
316,Mossos,5,2023-04-27T15:20:15.000Z,ahir vam participar en una taula rodona  dronexpo tecnosec_madrid  on vam exposar el model de sistemes antidron de les forces i cossos de seguretat,0
317,Mossos,9,2023-04-27T13:49:29.000Z,ajudar el nen o nena que pateix assetjament escolar es la manera d aturar el bullying si n ets testimoni   posicionat  stopbullying,0
318,Mossos,15,2023-04-27T12:09:15.000Z,desarticulem una plantacio de marihuana en una casa de cabrera de mar a l interior hem trobat 750 plantes  un elaborat entramat electric amb un tunel de 8 metres des del que es defraudava llum i aigua i un revolver a la tauleta de nit detenim dos homes,1
319,Mossos,4,2023-04-27T10:02:24.000Z,tens plans per aquest dissabte    et convidem a participar a la caminada solidaria de   camialteucostat   per mes informacio al   ,0
320,Protecció civil,56,2023-04-27T07:00:45.000Z, recorda que avui  a partir de les 11 hores  sonaran les  alertesmobils de  protecciocivil a girona i al catalunya central    ajuda ns a valorar la prova a    l enquesta es anonima i no es fa us de les dades personals,0
321,Mossos,46,2023-04-27T06:14:07.000Z,amb la campanya de la  renda2022 torna l estafa que suplanta la identitat de l agencia tributaria si t arriba un sms com aquest  compte  no cliquis l enllac ni va donar les teves dades bancaries es  smishing,0
322,Mossos,5,2023-04-26T19:00:04.000Z,necessites fer alguna gestio en una comissaria    amb l appmossos podras demanar cita previa per un dia i hora concreta i t estalviaras cues   ,0
323,Mossos,43,2023-04-26T17:02:22.000Z,hem lliurat a les agrupacions de defensa forestal   adfcat  a matadepera  una gran quantitat de benzina que vam intervenir en un dispositiu policial  la coordinacio amb adf es fonamental en l extincio d incendis forestals a mes es una entitat sense afany de lucre,0
324,Mossos,13,2023-04-26T15:56:46.000Z,balanc del dispositiu   5 persones detingudes i 2 investigades per trafic de drogues i defraudacio de fluid electric 16 entrades judicials al mateix edifici desmantellem mes d una desena de plantacions de marihuana,1
325,Mossos,7,2023-04-26T15:53:40.000Z,som a   firagran  que se celebra fins el 28 4 i donem consells a la gent gran perque no siguin victimes de delictes    que confirmin visites d operaris i no obrin desconeguts  que no treguin tota la pensio  que vigilin amb distraccions de desconeguts   vetllempelsnostres,0
326,Mossos,12,2023-04-26T14:58:16.000Z,desmantellem amb   gubbarcelona  dos punts de venda de drogues als barris de  santandreu i  noubarris que causaven moltes molesties al veinat  3 detinguts intervenim heroina i haixix diners en efectiu estris per la seva manipulacio diverses armes,1
327,Mossos,19,2023-04-26T12:51:14.000Z, riure s d un company de classe  distreure l al menjador per abocar li sal al plat  agredir lo a l hora del pati si ets testimoni d assetjament escolar   posicionat  stopbullying,0
328,Mossos,9,2023-04-26T10:56:14.000Z,si necessites un tecnic  contacta amb empreses conegudes i amb referencies desconfia dels anuncis a internet de serveis oficials sense la seva fisica i que et demanen pagar en efectiu  stopestafes,0
329,Mossos,14,2023-04-26T08:15:28.000Z,la   fedcatautisme  i mossos d esquadra implementen un projecte conjunt d actualitzacio del protocol d atencio a persones amb autisme i han creat una guia de suports per tal de facilitar la intervencio directa dels i els agents  femhopossible,0
330,Mossos,8,2023-04-26T08:14:54.000Z,des dels mossos d esquadra ens adherim a la campanya  femhopossible de la   fedcatautisme    fem possible que nens  nenes  joves  persones adultes i persones grans amb  autisme autistes puguin tenir una vida de qualitat  serena i plena,0
331,Mossos,28,2023-04-26T05:40:22.000Z,dispositiu en marxa de salut publica a el prat de llobregat amb diverses entrades,0
332,Mossos,2,2023-04-25T18:59:06.000Z,amb l appmossos podras accedir directament al whatsapp de violencia masclista  un servei d informacio i orientacio per donar suport a les dones i al seu entorn proper en aquest ambit   ,0
333,Mossos,8,2023-04-25T17:06:00.000Z,gracies a una investigacio  ingressa a preso l autor de deu robatoris amb forca comesos a establiments de l alt emporda en un dels robatoris va encastar un vehicle sostret previament,1
334,Mossos,11,2023-04-25T16:04:23.000Z,el silenci no es cap consentiment i un no es no qualsevol relacio intima en contra de la voluntat de l altra persona es una agressio sexual i es un delicte si forces algu  seras un agressor  sialconsentiment,0
335,Mossos,6,2023-04-25T14:51:24.000Z,l assetjament escolar tambe pot ser a les xarxes  si ho detectes   posicionat i defensa la victima un altre dia et podria passar a tu  stopbullying,0
336,Mossos,12,2023-04-25T13:42:41.000Z,detenim un home de 54 anys a vacarisses que es feia passar per membre d un cos policial el detingut portava una arma de foc carregada  diversos cartutxos i altres materials susceptibles de ser utilitzar per fer foc en una zona boscosa,1
337,Mossos,6,2023-04-25T11:35:11.000Z, ahir vam desmantellar amb   gubbarcelona  un punt de venda i consum de drogues al barri del raval que generava molesties al veinat el balanc de l operatiu es el seguent    4 detinguts  metamfetamina intervinguda  2 bascules de precisio  propietat recuperada,1
338,Mossos,29,2023-04-25T10:23:52.000Z,detenim quatre lladres per assaltar un taxista a la ronda litoral de barcelona van creuar el vehicle i van fer aturar la victima a qui van agredir i li van sostreure diners i el mobil tambe desmantellem a gava una plantacio gestionada pels arrestats  ,1
339,Mossos,40,2023-04-25T07:52:46.000Z,denunciem per conduccio temeraria i abandonament del lloc de l accident aquest conductor que  circulava per la c 17 sentit barcelona a l altura de la incorporacio de sant marti de centelles,1
340,Mossos,16,2023-04-25T06:04:00.000Z,detenim el presumpte autor de la mort violenta de diumenge al migdia a badalona,1
341,Mossos,3,2023-04-25T05:53:27.000Z,enhorabona   esthervalmol   has guanyat el sorteig amb els quatre llibres escrits per mossos i mosses contactem amb tu per md  mossossantjordi,0
342,Mossos,67,2023-04-24T19:10:12.000Z, torna l estafa en que es fan passar per policies i ara ens suplanten a nosaltres no hem enviat aquest correu  esborra l i no donis cap dada personal  stopestafes,0
343,Mossos,3,2023-04-24T18:56:31.000Z,vols seguir nos a totes les xarxes socials  a l appmossos trobaras accessos directes als nostres comptes de twitter  instagram  facebook  youtube i tiktok   ,0
344,Mossos,43,2023-04-24T18:15:28.000Z,denunciem a maials el conductor d una motocicleta que circulava per la c 12 a molt alta velocitat primer va ser detectat a 208 km h i al cap de tres minuts va tornar a passar en direccio contraria a 199 km h,0
345,Mossos,10,2023-04-24T17:54:17.000Z,detenim  en tres fases  deu persones en relacio a la mort violenta d un home l octubre de 2022 a barcelona quatre d ells han ingressat a preso i tres a un centre tancat de menors  ,1
346,Mossos,57,2023-04-24T17:09:48.000Z,conductes imprudents al volant poden ocasionar un accident  un ciclomotor es un vehicle inestable  pero si et poses a ballar al damunt  encara mes  denunciem aquesta conductora per conduccio temeraria amb una sancio de 600 euros i la retirada de 6 punts de carnet,0
347,Mossos,7,2023-04-24T15:26:21.000Z,parlar o ballar amb una noia no et dona dret a res mes si ella no ho vol les relacions han de ser sempre amb consentiment si no ho respectes  et converteixes en un agressor  sialconsentiment,0
348,Mossos,9,2023-04-24T14:43:24.000Z,apunta t a la iv travessa solidaria de mossos de badalona el 7 de maig la recaptacio es destinara a la unitat de modelatge 3d en infants i adolescents amb malformacions externes de   hgermanstrias  ajuda ns un altre any  vine a nedar  inscriu te   ,0
349,Mossos,801,2023-04-24T13:41:51.000Z,l antonio va desapareixer el 23 d abril a montcada i reixac ajudan s a trobar lo  antonio desaparecio el 23 de abril en montcada i reixac ayudanos a encontrarlo,1
350,Mossos,11,2023-04-24T12:15:40.000Z,rebem avis per un incendi en una masia de calders  moianes  juntament amb el   gmcalders  fem sortir 4 persones de la finca un cop   bomberscat  apaguen el foc localitzem 1626 plantes de marihuana i 7 6 kg de cabdells detenim els 4 implicats,1
351,Mossos,8,2023-04-24T10:09:12.000Z,si no fas res en un cas d assetjament escolar  et converteixes en complice  posicionat i atura ho  la teva ajuda es essencial  stopbullying,0
352,Mossos,41,2023-04-24T06:51:34.000Z,si reps un sms d una empresa de missatgeria informant te que el teu paquet esta retingut  no cliquis cap enllac es una estafa  phishing,0
353,Mossos,10,2023-04-23T18:49:36.000Z,ben entrat el capvespre  l elia tornava a casa havia estat un dia llarg i estressant el que mes li venia de gust era descansar al sofa  un sopar lleuger i potser una copeta de vi en arribar  la clau li era estranya al pany  i un soroll a l interior li va posar l ai al cor,0
354,Mossos,1,2023-04-23T18:51:20.000Z,les llagrimes de l elia ennuvolen uns llums blaus que trenquen el cel de nit tot seguit  dos policies aixopluguen la seva angoixa estan ferits  un te un estrip a la camisa  l altre alguna taca carmesi  pero estranyament semblen satisfets li ensenyen unes joies  son les seves,0
355,Mossos,1,2023-04-23T18:51:21.000Z,han passat setmanes i l elia sent un neguit cada vegada que posa la clau al pany ho fa posant se l altra ma al pit on estreny la seva joia amb forca ara  pero  gracies a aquells mossos d esquadra  sap que sempre tindra aquell cor blau a l abast  mossossantjordi,0
356,Mossos,8,2023-04-23T18:24:44.000Z,sala de brifing d una comissaria dels mossos d esquadra   atencio  el 112 ens avisa que hi ha un drac a la rambla de barcelona desconeixem el nombre de victimes s ha trucat a sant jordi  pero esta ocupat i no pot venir,0
357,Mossos,,2023-04-23T18:27:00.000Z,amb els nervis i la por  ningu no s ha adonat que el drac portava en tot moment una rosa vermella i que l unic que volia era deixar la a terra  al lloc on van morir tants innocents aquell inoblidable 17 d agost de 2017,0
358,Mossos,,2023-04-23T18:27:01.000Z,al veure que el drac no suposa cap amenaca per a la societat  decideixen deixar lo marxar  amb la condicio de repetir cada any aquest bonic acte carregat d amor  mossossantjordi,0
359,Mossos,12,2023-04-23T16:58:29.000Z,desarticulem a montblanc un grup criminal especialitzat en segrestos  extorsions i robatoris amb forca a llibreries d arreu del territori despres d una complexa investigacio liderada per la dic  hem detingut el maxim responsable de l organitzacio  alies drako,1
360,Mossos,2,2023-04-23T16:58:30.000Z,la investigacio  liderada per la inspectora cleonolinda  va permetre l alliberament de cavaller  a qui l organitzacio tenia segrestat a les instal lacions de la floristeria rosa de montblanc,0
361,Mossos,2,2023-04-23T16:58:31.000Z,l entrada i escorcoll al local va permetre recuperar 50.000 roses i mes de 25.000 llibres que pretenien ser introduits al mercat negre per l organitzacio els objectes seran retornats durant el dia d avui a floristeries i llibreries de tot el territori  mossossantjordi,0
362,Mossos,16,2023-04-23T15:56:12.000Z,investiguem la mort violenta d un home a badalona  ,1
363,Mossos,4,2023-04-23T13:59:03.000Z,participem  amb altres serveis d emergencies  a les festes de  primaveralh de l   lhajuntament  apropem als mes petits a les tasques que fem des de les diferents unitats del cos,0
364,Mossos,5,2023-04-23T11:38:51.000Z,recomana ns una novel la negra amb l etiqueta  mossossantjordi i participa en el sorteig d aquests quatre llibres escrits per mossos d esquadra,0
365,Mossos,6,2023-04-23T10:37:03.000Z,els cossos de seguretat i emergencies d   interiorcat  et desitgem un bon sant jordi ,0
366,Mossos,9,2023-04-23T07:51:12.000Z,investiguem la mort violenta d un home a girona  ,1
367,Mossos,20,2023-04-23T07:15:00.000Z,us desitgem una bona diada de sant jordi  plena de llibres i roses nosaltres treballem com cada dia perque pugueu gaudir amb seguretat d aquest dia tan especial  mossossantjordi,0
368,Mossos,5,2023-04-22T18:56:01.000Z,vols estar informat de l actualitat dels mossos d esquadra    descarrega t l appmossos i podras veure noticies d actuacions d interes  dispositius d investigacio i detencions rellevants   ,0
369,Mossos,8,2023-04-22T16:49:22.000Z, el video el video s havia escampat rapid  fins que va arribar a les pantalles dels pares de l afa quan la rachel va veure el contingut  amb la seva  com a protagonista  les  i el dolor se li van barrejar en un somiqueig ara ho entenia tot  stopbullying,0
370,Mossos,3,2023-04-22T16:49:26.000Z, consequencies aquell mati tot eren esquenes al seu pas les  van sentir el rebuig dels seus companys es mentre caminaven en direccio a la classe,0
371,Mossos,2,2023-04-22T16:49:27.000Z,alla els esperaven la direccio  els seus pares i dos  era l hora de respondre pels delictes comesos  capabussenseresposta  mossossantjordi,0
372,Mossos,6,2023-04-22T13:28:43.000Z,la turba assedegada reclamava justicia amb fervor davant del tribunal per fi s aplicava la nova llei que tant havia costat d aprovar,0
373,Mossos,1,2023-04-22T13:28:46.000Z,els moderns controls policials des de l aire amb drons eren inutils perque l exces permanent de vent els desviava de la trajectoria prefixada en la recerca codificada d humitat,0
374,Mossos,,2023-04-22T13:28:47.000Z,pero per fi  ara si  la policia veia esperancada com hi havia lladres d aigua asseguts davant ses senyories les quals van sentenciar  sense vots particulars  la maxima pena amb una unica possibilitat d indult  fer ploure  mossossantjordi,0
375,Mossos,4,2023-04-22T11:04:17.000Z,per commemorar els 25 anys dels grups d atencio a la victima  gav  organitzen una caminada solidaria el 26 5 a les 9.30 h t hi esperem   mossossolidaris,0
376,Mossos,10,2023-04-22T10:00:47.000Z, desmantellem amb   gubbarcelona  un punt de venda i consum de drogues al barri del  poblesec  el balanc es de    3 detinguts  12 identificats   intervenim crack   diners en efectiu  2  bascules de precisio i estris per a la manipulacio  propietat recuperada,1
377,Mossos,6,2023-04-22T07:21:08.000Z,ja podeu comprovar les plantilles de correccio de la subprova de coneixements  aptitudinal i coneixements d idiomes     ensfaltestu,0
378,Mossos,8,2023-04-21T19:19:14.000Z,la carme i en jordi van rescatar cinc menors d un incendi en un edifici de sant fruitos del bages amb dos companys mes van entrar amb poca visibilitat pel fum i van apagar l incendi amb un extintor despres  van treure els menors en bracos  esquadres2023,0
379,Mossos,20,2023-04-21T18:14:59.000Z,a en sergi el va atacar un gos de raca perillosa quan anava a detenir el seu propietari a viladecans tot i aixi  el va detenir quan intentava fugir per la part posterior del seu domicili el gos li va causar greus lesions que van requerir assistencia medica  esquadres2023,0
380,Mossos,1,2023-04-21T19:11:48.000Z,discupeu l error  el terme correcte es un gos potencialment perillos,0
381,Mossos,17,2023-04-21T17:11:04.000Z,en david  amb agents de   policiamataro  es va llancar a l aigua per rescatar un home que havia quedat atrapat dins del cotxe sota un pont durant unes riuades a la vora de la platja l actuacio conjunta li va salvar la vida  esquadres2023,0
382,Mossos,7,2023-04-21T15:58:03.000Z,avui hem celebrat l acte nacional de les  esquadres2023 i aquest es un resum d aquest dia tan especial per a nosaltres  ,0
383,Mossos,8,2023-04-21T14:12:33.000Z,com cada any hem projectat el tradicional video de les  esquadres2023  en el qual hem posat en valor la feina dels mossos i mosses que fan tota mena de dispositus per garantir la vostra seguretat    mira el video sencer a   ,0
384,Mossos,4,2023-04-21T12:12:21.000Z,el president   perearagones    es un honor poder acompanyar el cos de mossos d esquadra un dia que ens permet fer un reconeixement a tots els membres del cos per la vostra vocacio de servei i professionalitat   esquadres2023,0
385,Mossos,5,2023-04-21T11:34:19.000Z,tambe es un dia per recordar aquells mossos i mosses que ens han deixat abans d hora els seus fills i filles pugen a l escenari per rebre el reconeixement i l escalf de tots els que avui compartim les  esquadres2023,0
386,Mossos,3,2023-04-21T11:27:26.000Z,el conseller   interiorcat     joanignasielena    tenim un objectiu clar  seguir consolidant la policia integral de catalunya per terra  mar  aire i la xarxa al nivell de les millors policies europees   esquadres2023,0
387,Mossos,8,2023-04-21T10:47:40.000Z,l albert es retroba amb la familia que va salvar quan va ser arrossegada per una crescuda del riu garona  a bossost  val d aran  el pare ens explica  amb emocio  aquell dia avui condecorem l albert a les  esquadres2023,0
388,Mossos,5,2023-04-21T10:32:47.000Z,el comissari en cap a les  esquadres2023  a l acte de les esquadres es fa un reconeixement a aquells que han fet accions meritories per a la seguretat de les persones  unes accions de diferent naturalesa pero que tenen en comu voler una societat millor  una societat mes justa,0
389,Mossos,1,2023-04-21T10:38:30.000Z, organitzativament destaquen quatre aspectes pel seu impacte present i futur  la fundacio mossos d esquadra  la jubilacio anticipada  la comissio d estudis del model policial i la nova estructura  esquadres2023,0
390,Mossos,,2023-04-21T10:42:23.000Z,  amb mossos 2030 afrontem un relleu generacional  canvis en els sistemes de direccio i en els estils de lideratge  la modernitzacio del parc mobil  de les infraestructures  de l estructura i dels nostres sistemes de treball  esquadres2023,0
391,Mossos,24,2023-04-21T09:54:58.000Z,les nostres unitats formen a l espera de l inici de l acte nacional de les  esquadres2023,0
392,Mossos,14,2023-04-21T06:29:46.000Z,un any mes celebrem l acte nacional de les  esquadres2023 on condecorem els mossos i mosses per la feina feta  i tambe altres institucions i ciutadans per la seva aportacio o actuacio en fets destacats relacionats amb l ambit de la seguretat felic dia de les esquadres ,0
393,Mossos,10,2023-04-20T18:52:52.000Z,detenim una dona a martorell que cuidava dues persones d edat avancada i els va estafar 2.000eur la dona va realitzar compres amb les targetes bancaries de les victimes,1
394,Mossos,9,2023-04-20T17:07:12.000Z,detenim amb policia local de   scgramenet  dos homes que van cometre un robatori violent van sostreure a la victima unes arracades d or i diamant  un cordo d or i un rellotge els dos autors han ingressat a preso,1
395,Mossos,8,2023-04-20T15:58:28.000Z,en leandro  amb el seu company miquel  va rescatar el conductor d una grua que no sabia nedar i que havia quedat atrapat sota un pont inundat durant els aiguats del setembre del 2022 a vidreres  la selva   esquadres2023,0
396,Mossos,697,2023-04-20T15:09:31.000Z,en david va desapareixer el 10 d abril a l hospitalet de llobregat ajuda ns a trobar lo  david desaparecio el 10 de abril en l hospitalet de llobregat ayudanos a encontrarlo,1
397,Mossos,5,2023-04-20T14:38:53.000Z,vols aquests llibres escrits per mossos d esquadra  recomana ns una novel la policial amb l etiqueta  mossossantjordi i participa en el sorteig,0
398,Mossos,20,2023-04-20T12:27:43.000Z,en jordi i el seu company van evitar que una dona es llances des d un pont a l ap 7 a mollet del valles van agafar la instants abans que es precipites  esquadres2023,0
399,Mossos,6,2023-04-20T11:00:30.000Z,hi torno a passar sovint m hi he deixat caure de dia  de nit i al torn de tarda poc abans de les 9 del mati els nens el travessen rapid amb una motxilla que els rebota a l esquena a les 17.00 fins i tot s hi paren a jugar es a les nits  pero  que el lloc dels fets udola,0
400,Mossos,,2023-04-20T11:21:49.000Z,he pensat que  quan em jubili i el cotxe patrulla no m hagi de portar aqui tants cops per setmana  hi vindre a passejar a seure,0
401,Mossos,,2023-04-20T11:22:02.000Z,amb el mood de la gent gran que explica a tothom que abans tot aixo eren camps  pero jo els explicare que aixo  una vegada  va ser el lloc dels fets  mossossantjordi,0
402,Mossos,73,2023-04-20T09:16:25.000Z,condecorem la silvia  agent de l arro amb la furgoneta de la seva unitat van obrir pas a la circulacio al taxi a barcelona que portava una dona de part i ella mateixa va ajudar a neixer el nado a la porta de l hospital  esquadres2023,0
403,Mossos,11,2023-04-19T18:53:51.000Z,aquesta setmana se celebren les  esquadres2023 i repassarem algunes de les actuacions meritories condecorades  com la del jordi i en marc que van rescatar una dona que s estava ofegant a la platja de portbou ens ho expliquen en aquest video ,0
404,Mossos,21,2023-04-19T17:11:10.000Z,denunciem penalment el conductor d un camio de 16 tones que circulava fent esses per la c 55 a collbato i que septuplicava la taxa d alcoholemia,0
405,Mossos,20,2023-04-19T14:47:52.000Z,detenim 4 homes i imputem 1 dona pels danys soferts pels autobusos d una empresa en vaga al baix llobregat es van produir mes de 200 atacs amb uns danys valorats en 600.000 euros,1
406,Mossos,6,2023-04-19T13:32:46.000Z,no era facil sobreposar se a aquella vivencia  encara que n hi havia hagut d altres  d igualment colpidores l experiencia d anys com a investigadora tan sols actuava com a cuirassa el manual diu que el millor antidot es la distancia emocional  pero no es facil,0
407,Mossos,,2023-04-19T13:33:52.000Z,al menjador  mentre sostenia una tassa de te calent  s estava arraulida en aquell sofa gastat pels pas dels anys i el cap s omplia de pensaments  el trencaclosques era tot just a l inici  amb totes les peces al damunt la taula  encara pendents d encaixar,0
408,Mossos,1,2023-04-19T13:34:07.000Z,l endema aniria a treballar amb l empenta de sempre  amb un objectiu  contribuir  ni que fos nomes una mica  a confortar una familia trencada i posar davant la justicia el responsable de tant de dolor i  de sobte  mentre hi pensava  va esbossar un timid somris  mossossantjordi,0
409,Mossos,9,2023-04-19T10:14:49.000Z,desmantellem amb   gubbarcelona  un punt de venda de drogues al barri del raval balanc  2 detinguts intervencio de crack i heroina diners en efectiu bascula de precisio propietat recuperada,1
410,Mossos,8,2023-04-19T06:38:42.000Z,durant un dispositiu de prevencio de robatoris amb forca a domicili a barcelona  observem dues dones accedint a una finca manipulant el pany quan surten  les aturem abans que fugin en taxi a l escorcoll localitzem estris per cometre robatoris i les detenim,1
411,Mossos,40,2023-04-18T19:16:13.000Z,detenim a badalona un home que pintava grafits a vagons de tren i ho difonia per xarxes socials  assegurant se que es veies la seva signatura o  tag  la valoracio dels danys ascendeix a mes de 15.000eur te antecedents per fets similars,1
412,Mossos,20,2023-04-18T18:52:53.000Z,circulava a 244 km h a l autovia a 2 a castellbisbal quan el radar el va captar el conductor ha estat investigat per velocitat penalment punible i avui s ha celebrat el judici,0
413,Mossos,9,2023-04-18T16:49:14.000Z,detenim un conductor a la c 16  a sallent  per circular en direccio contraria i amb una taxa d alcohol d 1 30 mg l tambe tenia una ordre de no apropament vers l acompanyant i portava un permis de conduir fals,0
414,Mossos,20,2023-04-18T14:45:36.000Z,la fundacio dels mossos d esquadra signa un conveni de col laboracio amb la   fmiquelvalls  per millorar la vida dels malalts d ela i sumar esforcos en la lluita contra aquesta malaltia,0
415,Mossos,1,2023-04-18T14:50:08.000Z,el treball en equip es vital per conviure amb aquesta malaltia i en aquest sentit ha dit   no ens posem limitacions mentals i treballem sempre amb capacitat de superacio ,0
416,Mossos,2,2023-04-18T14:50:40.000Z,iniciatives com la  guia para personas dependientes con espiritu guerrero  del comissari   javigamez_ela  son exemple de coratge  d acceptacio i de lluita permanent per viure amb dignitat,0
417,Mossos,16,2023-04-18T13:48:27.000Z,tres agents fora de servei  un mosso i dos policies locals de   guixols  i   ajcaldesmontbui   frustren un robatori en una casa de santa cristina d aro detenim l autor in fraganti  portava 2.000 eur i tambe 18 paperines de cocaina,1
418,Mossos,20,2023-04-18T11:05:59.000Z,detenim un home en un control policial a pont de molins per transportar mes de 48 kg d haixix ocults al maleter del cotxe la droga esta valorada en mes de 100.000 euros l arrestat ja ha ingressat a preso,1
419,Mossos,12,2023-04-18T09:05:37.000Z,uns transportistes sostreuen durant sis anys mes de 35.0000 palets valorats en 395.000 euros recuperem gran part del material furtat i els detenim a sabadell,1
420,Mossos,11,2023-04-17T18:18:58.000Z,amb un frau tipus  smishing poden robar te el compte a les xarxes socials si reps un sms en que et demanen que segueixis un enllac  desconfia   stopestafes,0
421,Mossos,12,2023-04-17T15:22:52.000Z,et donem consells per evitar caure en l estafa que suplanta l agencia tributaria aprofitant la campanya de la  renda2022  verifica que el missatge rebut provingui d una adreca oficial  utilitza nomes les app oficials i mai passis dades privades a traves d enllacos o sms,0
422,Mossos,7,2023-04-17T14:07:11.000Z,apunta t a la iv travessa solidaria de mossos de badalona el 07 de maig la recaptacio es destinara a la unitat de modelatge 3d en infants i adolescents amb malformacions externes de   hgermanstrias  ajuda n un altre any  vine a nedar  inscriu te   ,0
423,Mossos,16,2023-04-17T10:37:11.000Z,roben en un bar de sant marti  barcelona  i s emporten la caixa registradora poc despres els localitzem i intenten fugir en direccions diferents els trobem amagats en dos contenidors i recuperem els objectes robats  que podem vincular amb el bar gracies a un tiquet de caixa,1
424,Mossos,20,2023-04-17T07:28:56.000Z,donem consells d internetsegura a les jugadores del futbol base de l   rcdespanyol  i ara elles els han recollit en aquest video molt esportiu ,0
425,Bombers,93,2023-04-16T18:18:04.000Z,els flancs de  ifcatalunyanord avancen mes lentament i el cap de l incendi l estem frenant a la zona del panta de portbou treballem amb foc tecnic i eines manuals per aconseguir tancar el perimetre   imatges  eei  bomberscat de les tasques d extincio,0
